date,vendor_id,category,amount
2025-05-04,VEND-011,Office Supplies,2361.71
2025-05-04,VEND-057,Office Supplies,1468.06
2025-05-04,VEND-021,ICT,11444.01
2025-05-04,VEND-047,ICT,8477.64
2025-05-04,VEND-050,Construction,43380.12
2025-05-04,VEND-018,Construction,32311.64
2025-05-05,VEND-044,Construction,29948.42
2025-05-05,VEND-023,ICT,9914.16
2025-05-05,VEND-040,Office Supplies,2603.29
2025-05-05,VEND-042,Construction,82790.94
2025-05-05,VEND-023,Consulting,8019.66
2025-05-05,VEND-016,ICT,2184.66
2025-05-06,VEND-005,Construction,76008.08
2025-05-06,VEND-054,ICT,11783.08
2025-05-06,VEND-059,ICT,20996.75
2025-05-06,VEND-012,ICT,9354.4
2025-05-06,VEND-037,Travel,4350.11
2025-05-06,VEND-002,Consulting,43605.52
2025-05-07,VEND-012,ICT,22758.48
2025-05-07,VEND-040,ICT,9892.32
2025-05-07,VEND-013,Office Supplies,1667.03
2025-05-07,VEND-010,Consulting,20480.18
2025-05-07,VEND-015,Consulting,9235.46
2025-05-07,VEND-007,ICT,6060.64
2025-05-08,VEND-048,Office Supplies,1077.8
2025-05-08,VEND-006,ICT,22585.27
2025-05-08,VEND-037,Construction,63088.83
2025-05-08,VEND-021,Travel,1716.95
2025-05-08,VEND-016,Construction,35646.62
2025-05-08,VEND-004,Construction,37460.65
2025-05-09,VEND-044,Office Supplies,1547.11
2025-05-09,VEND-037,Construction,81717.17
2025-05-09,VEND-005,Construction,45174.87
2025-05-09,VEND-054,Travel,2719.88
2025-05-09,VEND-045,Consulting,13922.32
2025-05-09,VEND-014,Consulting,7220.11
2025-05-10,VEND-007,ICT,38310.17
2025-05-10,VEND-008,Consulting,8398.1
2025-05-10,VEND-029,Travel,2402.65
2025-05-10,VEND-051,Construction,23751.92
2025-05-10,VEND-023,ICT,11082.5
2025-05-10,VEND-036,Construction,35985.68
2025-05-11,VEND-043,Consulting,28874.02
2025-05-11,VEND-057,Travel,4813.59
2025-05-11,VEND-041,Construction,31619.37
2025-05-11,VEND-050,ICT,28102.26
2025-05-11,VEND-039,Office Supplies,1901.87
2025-05-11,VEND-017,Consulting,5147.87
2025-05-12,VEND-042,Construction,48347.85
2025-05-12,VEND-026,Consulting,10928.07
2025-05-12,VEND-049,Consulting,9432.27
2025-05-12,VEND-004,ICT,35309.13
2025-05-12,VEND-031,Construction,37999.81
2025-05-12,VEND-048,Office Supplies,2333.94
2025-05-13,VEND-060,Construction,76818.44
2025-05-13,VEND-057,Construction,45114.35
2025-05-13,VEND-030,Office Supplies,2034.02
2025-05-13,VEND-036,Construction,87324.2
2025-05-13,VEND-050,Office Supplies,3536.28
2025-05-13,VEND-049,Construction,57598.7
2025-05-14,VEND-054,ICT,9940.94
2025-05-14,VEND-015,Consulting,20587.43
2025-05-14,VEND-017,Office Supplies,1317.47
2025-05-14,VEND-013,Construction,16824.51
2025-05-14,VEND-036,Consulting,8015.3
2025-05-14,VEND-052,ICT,15335.08
2025-05-15,VEND-002,Travel,3378.01
2025-05-15,VEND-010,Construction,30083.48
2025-05-15,VEND-058,Construction,35672.86
2025-05-15,VEND-038,Construction,41183.15
2025-05-15,VEND-001,Construction,50613.37
2025-05-15,VEND-039,Office Supplies,6753.22
2025-05-16,VEND-017,Consulting,14944.53
2025-05-16,VEND-057,Office Supplies,2296.94
2025-05-16,VEND-043,ICT,17996.05
2025-05-16,VEND-036,ICT,11081.98
2025-05-16,VEND-029,Consulting,18610.84
2025-05-16,VEND-036,Office Supplies,1287.62
2025-05-17,VEND-001,Construction,76907.95
2025-05-17,VEND-027,Office Supplies,1887.39
2025-05-17,VEND-054,Consulting,2632.7
2025-05-17,VEND-005,Office Supplies,3099.27
2025-05-17,VEND-029,ICT,4467.32
2025-05-17,VEND-033,Office Supplies,3162.03
2025-05-18,VEND-041,Travel,4060.57
2025-05-18,VEND-025,Construction,30903.62
2025-05-18,VEND-052,Construction,16179.44
2025-05-18,VEND-034,ICT,12544.3
2025-05-18,VEND-023,Construction,72629.32
2025-05-18,VEND-002,Office Supplies,720.98
2025-05-19,VEND-042,Travel,5818.27
2025-05-19,VEND-020,Travel,11311.36
2025-05-19,VEND-036,Office Supplies,2241.2
2025-05-19,VEND-005,Office Supplies,1698.54
2025-05-19,VEND-017,Travel,4616.68
2025-05-19,VEND-040,Office Supplies,745.38
2025-05-20,VEND-009,ICT,54153.92
2025-05-20,VEND-024,ICT,11711.56
2025-05-20,VEND-012,Consulting,18888.2
2025-05-20,VEND-030,ICT,12061.76
2025-05-20,VEND-015,Office Supplies,1734.41
2025-05-20,VEND-009,ICT,6088.29
2025-05-21,VEND-022,Office Supplies,5261.53
2025-05-21,VEND-045,Office Supplies,2099.12
2025-05-21,VEND-001,Office Supplies,1394.8
2025-05-21,VEND-059,ICT,7784.98
2025-05-21,VEND-018,ICT,13243.19
2025-05-21,VEND-032,Office Supplies,8216.89
2025-05-22,VEND-054,Consulting,30168.5
2025-05-22,VEND-034,Travel,4281.39
2025-05-22,VEND-009,Construction,42590.83
2025-05-22,VEND-046,Office Supplies,1291.49
2025-05-22,VEND-014,ICT,23287.52
2025-05-22,VEND-004,Construction,167022.81
2025-05-23,VEND-002,Office Supplies,3390.96
2025-05-23,VEND-022,Consulting,13140.77
2025-05-23,VEND-055,ICT,9991.62
2025-05-23,VEND-024,ICT,9267.4
2025-05-23,VEND-042,ICT,12580.93
2025-05-23,VEND-012,Construction,49753.46
2025-05-24,VEND-044,Construction,48421.64
2025-05-24,VEND-004,Travel,9440.85
2025-05-24,VEND-034,Construction,42903.19
2025-05-24,VEND-038,ICT,2853.93
2025-05-24,VEND-015,Travel,2466.6
2025-05-24,VEND-050,ICT,4800.15
2025-05-25,VEND-022,Construction,57014.61
2025-05-25,VEND-003,Travel,3428.51
2025-05-25,VEND-013,ICT,4825.11
2025-05-25,VEND-004,Consulting,15165.84
2025-05-25,VEND-019,ICT,6615.22
2025-05-25,VEND-010,Construction,78813.38
2025-05-26,VEND-038,ICT,6047.59
2025-05-26,VEND-059,Travel,3866.53
2025-05-26,VEND-048,Construction,15098.17
2025-05-26,VEND-031,Construction,33048.32
2025-05-26,VEND-046,ICT,7177.25
2025-05-26,VEND-027,Office Supplies,2020.19
2025-05-27,VEND-017,Consulting,11455.06
2025-05-27,VEND-057,Consulting,10767.9
2025-05-27,VEND-059,Office Supplies,1518.31
2025-05-27,VEND-047,Office Supplies,1607.41
2025-05-27,VEND-012,ICT,14031.2
2025-05-27,VEND-020,Office Supplies,2631.75
2025-05-28,VEND-010,Office Supplies,4360.76
2025-05-28,VEND-040,ICT,53743.73
2025-05-28,VEND-007,Construction,48665.57
2025-05-28,VEND-010,ICT,4305.08
2025-05-28,VEND-011,Consulting,10807.6
2025-05-28,VEND-045,Construction,45743.54
2025-05-29,VEND-057,Construction,45473.77
2025-05-29,VEND-016,ICT,5357.22
2025-05-29,VEND-027,Construction,57351.0
2025-05-29,VEND-038,Consulting,24584.41
2025-05-29,VEND-060,Office Supplies,1720.1
2025-05-29,VEND-008,ICT,14233.41
2025-05-30,VEND-047,Consulting,11185.42
2025-05-30,VEND-018,ICT,42252.78
2025-05-30,VEND-031,Consulting,14844.08
2025-05-30,VEND-015,ICT,7403.34
2025-05-30,VEND-033,ICT,21792.7
2025-05-30,VEND-038,ICT,17681.35
2025-05-31,VEND-041,ICT,12580.82
2025-05-31,VEND-005,ICT,22584.4
2025-05-31,VEND-024,Consulting,17581.82
2025-05-31,VEND-030,Consulting,17784.06
2025-05-31,VEND-038,ICT,9404.24
2025-05-31,VEND-028,Construction,31079.98
2025-06-01,VEND-031,Consulting,21791.48
2025-06-01,VEND-029,Consulting,26168.17
2025-06-01,VEND-003,Office Supplies,1906.93
2025-06-01,VEND-029,Office Supplies,1044.81
2025-06-01,VEND-031,Travel,6007.46
2025-06-01,VEND-002,Construction,61157.87
2025-06-02,VEND-001,ICT,16075.39
2025-06-02,VEND-035,Construction,85611.57
2025-06-02,VEND-051,Consulting,11561.53
2025-06-02,VEND-044,ICT,11495.07
2025-06-02,VEND-034,Consulting,18802.07
2025-06-02,VEND-031,Construction,52093.79
2025-06-03,VEND-049,Consulting,18724.42
2025-06-03,VEND-048,Construction,13970.19
2025-06-03,VEND-021,Construction,12085.64
2025-06-03,VEND-038,Consulting,13085.82
2025-06-03,VEND-015,Construction,40722.31
2025-06-03,VEND-001,Consulting,12069.85
2025-06-04,VEND-013,ICT,15523.99
2025-06-04,VEND-055,Construction,29272.17
2025-06-04,VEND-026,Construction,56871.54
2025-06-04,VEND-059,ICT,17288.77
2025-06-04,VEND-033,ICT,10770.72
2025-06-04,VEND-038,Consulting,22021.86
2025-06-05,VEND-057,ICT,10563.51
2025-06-05,VEND-009,Consulting,32458.35
2025-06-05,VEND-016,ICT,16012.24
2025-06-05,VEND-045,Office Supplies,5400.46
2025-06-05,VEND-040,ICT,12927.2
2025-06-05,VEND-038,ICT,8243.1
2025-06-06,VEND-033,ICT,25674.48
2025-06-06,VEND-057,Consulting,19026.36
2025-06-06,VEND-028,Consulting,25048.96
2025-06-06,VEND-029,Consulting,37030.55
2025-06-06,VEND-027,Consulting,11297.47
2025-06-06,VEND-002,Consulting,7994.38
2025-06-07,VEND-054,Consulting,8042.57
2025-06-07,VEND-006,Construction,59508.94
2025-06-07,VEND-058,Consulting,34798.7
2025-06-07,VEND-002,Consulting,22178.45
2025-06-07,VEND-048,ICT,17593.66
2025-06-07,VEND-001,ICT,15718.63
2025-06-08,VEND-046,Construction,21975.95
2025-06-08,VEND-024,Office Supplies,2611.54
2025-06-08,VEND-001,ICT,20151.42
2025-06-08,VEND-010,ICT,11915.89
2025-06-08,VEND-016,Office Supplies,3732.75
2025-06-08,VEND-051,Office Supplies,2201.75
2025-06-09,VEND-011,ICT,15927.13
2025-06-09,VEND-026,Office Supplies,1295.22
2025-06-09,VEND-010,Construction,12241.8
2025-06-09,VEND-034,ICT,5861.43
2025-06-09,VEND-059,ICT,20206.67
2025-06-09,VEND-012,Construction,13918.87
2025-06-10,VEND-007,ICT,18159.44
2025-06-10,VEND-020,ICT,14073.26
2025-06-10,VEND-001,Construction,49263.61
2025-06-10,VEND-035,Construction,56534.25
2025-06-10,VEND-001,Construction,40443.74
2025-06-10,VEND-051,ICT,6939.43
2025-06-11,VEND-053,ICT,6042.22
2025-06-11,VEND-004,Consulting,22144.21
2025-06-11,VEND-041,Travel,2835.95
2025-06-11,VEND-002,Construction,85735.1
2025-06-11,VEND-039,Consulting,29752.8
2025-06-11,VEND-026,ICT,28937.83
2025-06-12,VEND-009,Construction,49772.95
2025-06-12,VEND-049,Construction,79343.73
2025-06-12,VEND-059,ICT,23085.33
2025-06-12,VEND-058,Consulting,32868.48
2025-06-12,VEND-051,Consulting,24979.71
2025-06-12,VEND-059,ICT,8185.42
2025-06-13,VEND-007,Travel,9479.35
2025-06-13,VEND-012,ICT,5285.87
2025-06-13,VEND-033,Construction,56192.86
2025-06-13,VEND-018,Construction,63895.63
2025-06-13,VEND-014,ICT,13799.46
2025-06-13,VEND-006,Construction,69347.2
2025-06-14,VEND-018,Consulting,15255.74
2025-06-14,VEND-049,Construction,37576.65
2025-06-14,VEND-051,Office Supplies,3346.77
2025-06-14,VEND-042,Office Supplies,1060.2
2025-06-14,VEND-025,ICT,19298.4
2025-06-14,VEND-013,Office Supplies,1562.17
2025-06-15,VEND-037,ICT,13711.68
2025-06-15,VEND-034,ICT,12573.14
2025-06-15,VEND-012,Office Supplies,1538.2
2025-06-15,VEND-026,Office Supplies,1838.5
2025-06-15,VEND-003,Construction,38636.62
2025-06-15,VEND-025,Consulting,10749.34
2025-06-16,VEND-031,Consulting,20392.97
2025-06-16,VEND-002,Consulting,9255.44
2025-06-16,VEND-042,ICT,10848.93
2025-06-16,VEND-056,Consulting,5012.85
2025-06-16,VEND-007,ICT,27203.78
2025-06-16,VEND-054,ICT,5246.83
2025-06-17,VEND-024,Consulting,15922.3
2025-06-17,VEND-043,Construction,49477.4
2025-06-17,VEND-034,Construction,25034.63
2025-06-17,VEND-021,Construction,74324.72
2025-06-17,VEND-053,Consulting,16697.38
2025-06-17,VEND-050,ICT,10433.6
2025-06-18,VEND-034,Construction,57843.48
2025-06-18,VEND-009,ICT,6118.57
2025-06-18,VEND-011,ICT,21088.15
2025-06-18,VEND-008,Office Supplies,4637.64
2025-06-18,VEND-027,Consulting,17548.12
2025-06-18,VEND-050,Construction,61441.42
2025-06-19,VEND-019,ICT,32387.07
2025-06-19,VEND-033,Office Supplies,1547.21
2025-06-19,VEND-012,ICT,14859.78
2025-06-19,VEND-042,Construction,95925.71
2025-06-19,VEND-022,Consulting,13307.85
2025-06-19,VEND-028,Office Supplies,4521.81
2025-06-20,VEND-050,Consulting,10644.57
2025-06-20,VEND-026,ICT,2088.31
2025-06-20,VEND-001,Construction,44808.07
2025-06-20,VEND-002,ICT,13353.94
2025-06-20,VEND-024,Travel,3318.81
2025-06-20,VEND-041,Consulting,36818.61
2025-06-21,VEND-029,Construction,40854.14
2025-06-21,VEND-014,ICT,5260.8
2025-06-21,VEND-035,Construction,46247.2
2025-06-21,VEND-051,Consulting,23257.62
2025-06-21,VEND-013,ICT,7427.05
2025-06-21,VEND-010,Construction,38785.02
2025-06-22,VEND-002,Office Supplies,1566.92
2025-06-22,VEND-034,Office Supplies,1658.09
2025-06-22,VEND-042,Consulting,22370.98
2025-06-22,VEND-006,Travel,787.94
2025-06-22,VEND-018,Construction,105134.4
2025-06-22,VEND-052,Travel,6377.32
2025-06-23,VEND-028,Travel,5032.65
2025-06-23,VEND-018,Consulting,15807.47
2025-06-23,VEND-016,ICT,9166.19
2025-06-23,VEND-035,Travel,3819.77
2025-06-23,VEND-015,Consulting,20313.79
2025-06-23,VEND-042,Construction,82817.57
2025-06-24,VEND-032,Travel,2351.39
2025-06-24,VEND-002,Construction,38264.61
2025-06-24,VEND-058,ICT,14305.47
2025-06-24,VEND-025,Office Supplies,2127.12
2025-06-24,VEND-018,ICT,14466.05
2025-06-24,VEND-023,Construction,26450.24
2025-06-25,VEND-044,ICT,12468.66
2025-06-25,VEND-045,Construction,22728.82
2025-06-25,VEND-003,Consulting,8372.99
2025-06-25,VEND-012,Office Supplies,4764.72
2025-06-25,VEND-005,ICT,16147.12
2025-06-25,VEND-011,ICT,12324.03
2025-06-26,VEND-031,ICT,3664.4
2025-06-26,VEND-030,Consulting,30663.36
2025-06-26,VEND-011,Construction,45733.87
2025-06-26,VEND-002,ICT,14866.09
2025-06-26,VEND-052,Consulting,5837.85
2025-06-26,VEND-029,Consulting,30123.64
2025-06-27,VEND-025,Consulting,22053.53
2025-06-27,VEND-032,Construction,82827.06
2025-06-27,VEND-001,ICT,21639.08
2025-06-27,VEND-013,ICT,8660.94
2025-06-27,VEND-035,ICT,7641.08
2025-06-27,VEND-005,Construction,50579.45
2025-06-28,VEND-020,Consulting,19035.41
2025-06-28,VEND-024,Construction,26210.22
2025-06-28,VEND-020,Office Supplies,2285.11
2025-06-28,VEND-050,Consulting,31146.23
2025-06-28,VEND-044,ICT,11115.05
2025-06-28,VEND-050,ICT,12591.94
2025-06-29,VEND-032,ICT,15597.07
2025-06-29,VEND-036,Office Supplies,2350.33
2025-06-29,VEND-010,ICT,6895.18
2025-06-29,VEND-049,Office Supplies,1097.53
2025-06-29,VEND-055,Construction,32409.38
2025-06-29,VEND-026,Construction,42414.57
2025-06-30,VEND-049,Consulting,12554.03
2025-06-30,VEND-021,ICT,14071.96
2025-06-30,VEND-014,Travel,5597.69
2025-06-30,VEND-030,Consulting,16187.15
2025-06-30,VEND-023,Office Supplies,308.34
2025-06-30,VEND-033,Construction,27547.35
